,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,UKR102,Basic Ukrainian II,37287,Lecture-Discussion,BTA,02:00PM - 02:50PM,MTWR,G32 Foreign Languages Building,"Butler, D"
1,UKR113,Ukrainian Culture,48110,Lecture-Discussion,A,03:30PM - 04:50PM,TR,G20 Foreign Languages Building,"Ivashkiv, R"
2,UKR199,Undergraduate Open Seminar,10282,Independent Study,,ARRANGED,n.a.,n.a.,
3,UKR202,Second-Year Ukrainian II,42103,Lecture-Discussion,A,02:00PM - 02:50PM,MTWR,G32 Foreign Languages Building,"Ivashkiv, R"
