,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,AGCM220,Communicating Agriculture,52697,Laboratory-Discussion,A,12:30PM - 01:50PM,TR,215B David Kinley Hall,"Roberts, O"
1,AGCM220,Communicating Agriculture,73165,Laboratory-Discussion,B,12:30PM - 01:50PM,TR,215B David Kinley Hall,"Roberts, O"
2,AGCM320,Public Information Campaigns,29901,Lecture-Discussion,A,02:00PM - 03:50PM,MW,103 Bevier Hall,"Roberts, O"
3,AGCM398,Undergraduate Seminar,55680,Lecture-Discussion,A,02:00PM - 03:20PM,TR,215B David Kinley Hall,"Roberts, O"
4,AGCM499,Seminar,72227,Lecture-Discussion,EM,09:00AM - 10:50AM,MW,1020 Lincoln Hall,"Morgan, E"
