,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,LAT101,Elementary Latin I,35863,Lecture-Discussion,A,11:00AM - 11:50AM,MTRF,327 Gregory Hall,"Baronovic, J"
1,LAT102,Elementary Latin II,35868,Lecture-Discussion,B,12:00PM - 12:50PM,MTRF,1030 Foreign Languages Building,"Jennings, E"
2,LAT199,Undergraduate Open Seminar,10504,Independent Study,,ARRANGED,n.a.,n.a.,
3,LAT201,Intermediate Latin,64804,Lecture-Discussion,A,12:00PM - 12:50PM,MTRF,336 Davenport Hall,"Merkley, K"
4,LAT202,Intro to Latin Literature,65189,Lecture-Discussion,A,12:00PM - 12:50PM,MTRF,336 Davenport Hall,"Merkley, K"
5,LAT492,Senior Thesis,10506,Independent Study,,ARRANGED,n.a.,n.a.,
6,LAT493,Independent Reading,10509,Independent Study,,ARRANGED,n.a.,n.a.,
7,LAT520,Proseminar,35897,Lecture-Discussion,A,02:00PM - 04:50PM,W,1024 Foreign Languages Building,"Walters, B"
8,LAT599,Thesis Research,10510,Independent Study,,ARRANGED,n.a.,n.a.,
