,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
76,ENGL373,Special Topics in Film Studies,46555,Lecture-Discussion,S,12:30PM - 02:20PM,TR,205 Gregory Hall,"Basu, A"
77,ENGL378,Fairy Tales & Gender Formation,56853,Online,VM,02:30PM - 03:50PM,MW,n.a.,"Mahaffey, V"
78,ENGL380,Topics in Writing Studies,59085,Online,S1,03:30PM - 04:45PM,TR,n.a.,"Selznick, H"
79,ENGL390,Advanced Individual Study,54016,Independent Study,,ARRANGED,n.a.,n.a.,
80,ENGL391,Honors Individual Study,10069,Independent Study,,ARRANGED,n.a.,n.a.,
81,ENGL396,English Honors Seminar,32113,Lecture-Discussion,D,11:00AM - 12:15PM,TR,156 English Building,"Jones, J"
82,ENGL396,English Honors Seminar,32114,Lecture-Discussion,X,12:00PM - 01:15PM,MW,156 English Building,"Jenkins, C"
83,ENGL402,Descriptive English Grammar,32124,Lecture-Discussion,1G,02:00PM - 03:15PM,MW,149 Henry Administration Bldg,"Prior, P"
84,ENGL402,Descriptive English Grammar,32123,Lecture-Discussion,1U,02:00PM - 03:15PM,MW,149 Henry Administration Bldg,"Prior, P"
85,ENGL418,Shakespeare,54465,Lecture-Discussion,1G,11:00AM - 12:15PM,TR,115 English Building,"Newcomb, L"
86,ENGL418,Shakespeare,54464,Lecture-Discussion,1U,11:00AM - 12:15PM,TR,115 English Building,"Newcomb, L"
87,ENGL435,Nineteenth-Century British Fiction,32170,Lecture-Discussion,1G,11:00AM - 12:15PM,TR,131 English Building,"Gupta, P"
88,ENGL435,Nineteenth-Century British Fiction,32166,Lecture-Discussion,1U,11:00AM - 12:15PM,TR,131 English Building,"Gupta, P"
89,ENGL441,Innovation and Conflict in British and Irish Modernism,39271,Online,1G,12:00PM - 01:15PM,MW,n.a.,"Mahaffey, V"
90,ENGL441,Innovation and Conflict in British and Irish Modernism,39270,Online,1U,12:00PM - 01:15PM,MW,n.a.,"Mahaffey, V"
91,ENGL455,Major Authors,32205,Lecture-Discussion,1G,11:00AM - 11:50AM,MWF,312 Davenport Hall,"Freeburg, C"
92,ENGL455,Major Authors,32202,Lecture-Discussion,1U,11:00AM - 11:50AM,MWF,312 Davenport Hall,"Freeburg, C"
93,ENGL461,Advanced Topics in Literature and Culture,32225,Lecture-Discussion,2G,01:00PM - 01:50PM,MWF,140 Henry Administration Bldg,"Hansen, J"
94,ENGL461,Advanced Topics in Literature and Culture,32223,Lecture-Discussion,2U,01:00PM - 01:50PM,MWF,140 Henry Administration Bldg,"Hansen, J"
95,ENGL481,Composition Theory and Practice,44165,Lecture-Discussion,1G,11:00AM - 11:50AM,MWF,104 English Building,"Gallagher, J"
96,ENGL481,Composition Theory and Practice,39291,Lecture-Discussion,1U,11:00AM - 11:50AM,MWF,104 English Building,"Gallagher, J"
97,ENGL486,History of Translation,72445,Lecture-Discussion,G4,02:00PM - 03:20PM,TR,G30 Foreign Languages Building,"Cooper, D"
98,ENGL486,History of Translation,73646,Online,GON,02:00PM - 03:20PM,TR,n.a.,"Cooper, D"
99,ENGL486,History of Translation,72439,Lecture-Discussion,U3,02:00PM - 03:20PM,TR,G30 Foreign Languages Building,"Cooper, D"
100,ENGL498,Environmental Writing for Publication,67479,Lecture-Discussion,A,02:00PM - 03:50PM,W,313 Davenport Hall,"Kanter, R"
101,ENGL504,Theories of Cinema,43352,Laboratory,A,04:00PM - 06:20PM,T,115 Spurlock Museum,"Oyallon-Koloski, J"
102,ENGL514,Seminar in Medieval Literature,39309,Lecture-Discussion,S,12:00PM - 02:50PM,R,307 English Building,"Trilling, R"
103,ENGL547,Seminar Earlier American Lit,39293,Lecture-Discussion,G,03:00PM - 05:50PM,M,123 English Building,"Jones, J"
104,ENGL563,Seminar Themes and Movements,32280,Lecture-Discussion,B,12:00PM - 02:50PM,M,135 English Building,"Cole, L"
105,ENGL578,Seminar Lit &Other Disciplines,54471,Lecture-Discussion,BL,01:00PM - 03:50PM,M,46 Grad Sch of Lib & Info Science,"Cordell, R"
106,ENGL578,Seminar Lit &Other Disciplines,39658,Online,Q,03:00PM - 05:50PM,T,n.a.,"Littlefield, M"
107,ENGL581,Seminar Literary Theory,32282,Lecture-Discussion,SH,03:00PM - 04:50PM,W,Location Pending,"Hilger, S"
108,ENGL582,Topics Research and Writing,43360,Lecture-Discussion,T,03:00PM - 05:50PM,R,123 English Building,"Russell, L"
109,ENGL582,Topics Research and Writing,32283,Lecture-Discussion,X,12:00PM - 02:50PM,R,135 English Building,"Prior, P"
110,ENGL591,Research in Special Topics,10073,Independent Study,,ARRANGED,n.a.,n.a.,
111,ENGL591,Research in Special Topics,69763,Independent Study,CW2,ARRANGED,n.a.,n.a.,
112,ENGL593,Professional Seminar in College Teaching,45985,Lecture-Discussion,M,12:00PM - 02:50PM,T,241 Armory,"Gray, C"
113,ENGL599,Thesis Research,10079,Independent Study,,ARRANGED,n.a.,n.a.,
