,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
55,LING430,Intro to East Asian Ling,40274,Lecture-Discussion,G4A,01:00PM - 02:20PM,MW,1110 Foreign Languages Building,"Sadler, M"
56,LING430,Intro to East Asian Ling,39277,Lecture-Discussion,U3A,01:00PM - 02:20PM,MW,1110 Foreign Languages Building,"Sadler, M"
57,LING446,Fundamentals for Speech Signal Processing and Analysis,72395,Lecture-Discussion,G4,02:00PM - 03:20PM,TR,G17 Foreign Languages Building,"Shi, S & Sun, Y & Tang, Y"
58,LING446,Fundamentals for Speech Signal Processing and Analysis,72396,Lecture-Discussion,U3,02:00PM - 03:20PM,TR,G17 Foreign Languages Building,"Shi, S & Sun, Y & Tang, Y"
59,LING462,Introduction to Romance Linguistics,64882,Lecture-Discussion,G4,12:00PM - 12:50PM,MWF,G20 Foreign Languages Building,"Hualde, J"
60,LING462,Introduction to Romance Linguistics,58569,Lecture-Discussion,U3,12:00PM - 12:50PM,MWF,G20 Foreign Languages Building,"Hualde, J"
61,LING489,Theoretical Foundations of SLA,61829,Lecture-Discussion,G4,01:00PM - 01:50PM,MWF,G18 Foreign Languages Building,"Pierce, L"
62,LING489,Theoretical Foundations of SLA,61828,Lecture-Discussion,U3,01:00PM - 01:50PM,MWF,G18 Foreign Languages Building,"Pierce, L"
63,LING490,Special Topics in Linguistics,63366,Lecture-Discussion,E,11:00AM - 12:20PM,TR,G13 Foreign Languages Building,"Tang, Y"
64,LING490,Special Topics in Linguistics,73431,Lecture-Discussion,GDP,11:00AM - 12:20PM,TR,G3 Foreign Languages Building,"Del Pinal, G"
65,LING490,Special Topics in Linguistics,62082,Lecture-Discussion,LS3,12:30PM - 01:50PM,TR,G23 Foreign Languages Building,"Park, H & Schwartz, L"
66,LING490,Special Topics in Linguistics,62083,Lecture-Discussion,LS4,12:30PM - 01:50PM,TR,G23 Foreign Languages Building,"Park, H & Schwartz, L"
67,LING502,Phonology I,38742,Lecture-Discussion,A,01:00PM - 01:50PM,MWF,1134 Foreign Languages Building,"Shih, C"
68,LING506,Topics in Computational Ling,36523,Lecture-Discussion,E,11:00AM - 12:20PM,TR,G13 Foreign Languages Building,"Tang, Y"
69,LING506,Topics in Computational Ling,72382,Lecture-Discussion,GDP,11:00AM - 12:20PM,TR,G3 Foreign Languages Building,"Del Pinal, G"
70,LING514,Design and Methodology in Linguistic Research,36532,Lecture-Discussion,H,12:00PM - 12:50PM,MWF,1022 Foreign Languages Building,"Ionin, T"
71,LING547,Formal Semantics II,43625,Lecture-Discussion,A,01:00PM - 01:50PM,MWF,G30 Foreign Languages Building,"Lasersohn, P"
72,LING559,Sem Romance Ling,41591,Lecture-Discussion,A,03:00PM - 04:50PM,R,336 Davenport Hall,"Fagyal, Z"
73,LING560,Seminar in Bilingualism,38871,Lecture-Discussion,A,02:00PM - 03:50PM,W,1032 Foreign Languages Building,"Bhatt, R"
74,LING588,Sem Second Lang Learn,57109,Lecture-Discussion,SM,02:00PM - 04:50PM,M,1024 Foreign Languages Building,"Montrul, S"
75,LING588,Sem Second Lang Learn,39235,Lecture-Discussion,XY,02:00PM - 03:20PM,TR,G8A Foreign Languages Building,"Yan, X"
76,LING590,Special Topics in Linguistics,10528,Independent Study,,ARRANGED,n.a.,n.a.,
77,LING590,Special Topics in Linguistics,69806,Independent Study,KAS,ARRANGED,n.a.,n.a.,"Smalls, K"
78,LING599,Thesis Research,10529,Independent Study,,ARRANGED,n.a.,n.a.,
