,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,KOR202,Elementary Korean II,35283,Lecture-Discussion,C,10:00AM - 10:50AM,MTWRF,236 Wohlers Hall,"Ha, J & Kim, M"
1,KOR202,Elementary Korean II,40035,Lecture-Discussion,X,12:00PM - 12:50PM,MTWRF,236 Wohlers Hall,"Ha, J & Lee, C"
2,KOR204,Intermediate Korean II,65683,Lecture-Discussion,D,12:00PM - 12:50PM,R,223 David Kinley Hall,"Ha, J & Seo, B"
3,KOR222,Korean Reading and Writing II,35286,Lecture-Discussion,D,11:00AM - 11:50AM,MTWR,113 Gregory Hall,"Choi, A & Ha, J"
4,KOR242,Korean Reading and Writing IV,35289,Lecture-Discussion,C,02:00PM - 02:50PM,MTWR,156 English Building,"Ha, J & Sim, Y"
5,KOR306,Advanced Korean II,35290,Lecture-Discussion,D,12:00PM - 12:50PM,MTWRF,1046 Foreign Languages Building,"Ha, J & Song, J"
6,KOR441,Fourth Year Korean II,43309,Lecture-Discussion,R3,12:30PM - 01:50PM,TR,G24 Foreign Languages Building,"Ha, J"
7,KOR441,Fourth Year Korean II,59900,Lecture-Discussion,R4,12:30PM - 01:50PM,TR,G24 Foreign Languages Building,"Ha, J"
