,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,PLPA200,"Plants, Pathogens, and People",37737,Online,ONL,ARRANGED,n.a.,n.a.,"Lambert, K"
1,PLPA395,Undergrad Research or Thesis,70277,Independent Study,,ARRANGED,n.a.,n.a.,
2,PLPA403,Advanced Plant Pathology,70286,Lecture-Discussion,A,09:30AM - 10:50AM,TR,M5 Turner Hall,"Hind, S & Lambert, K & Mideros Mora, S & Schroeder, N"
