,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,BDI367,Data Visualization and Communication,73157,Lecture-Discussion,A,03:30PM - 04:50PM,TR,1049 Business Instructional Fac,"Carrasco Kind, M"
1,BDI475,Introduction to Data Analytics Applications in Business,71738,Lecture-Discussion,DAA,12:30PM - 01:50PM,TR,226 Wohlers Hall,"Park, Y"
2,BDI477,Emerging Technology and Disruption: Learning to Navigate an Uncertain Future,73432,Lecture-Discussion,A3,03:30PM - 04:50PM,TR,3003 Business Instructional Fac,"Brunner, R & Kaikaus, J"
3,BDI477,Emerging Technology and Disruption: Learning to Navigate an Uncertain Future,73433,Lecture-Discussion,A4,03:30PM - 04:50PM,TR,3003 Business Instructional Fac,"Brunner, R & Kaikaus, J"
4,BDI513,Data Storytelling,71756,Lecture-Discussion,A4,11:00AM - 12:20PM,TR,130 Wohlers Hall,"Carrasco Kind, M"
5,BDI513,Data Storytelling,71757,Lecture-Discussion,B4,09:30AM - 10:50AM,TR,130 Wohlers Hall,"Carrasco Kind, M"
