,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,HEBR199,Undergraduate Open Seminar,10352,Independent Study,,11:00AM - 12:00PM,W,n.a.,
1,HEBR202,Elementary Modern Hebrew II,33830,Lecture-Discussion,X,11:00AM - 11:50AM,MTWR,1068 Lincoln Hall,"Rahat, G"
2,HEBR404,Intermediate Modern Hebrew II,33833,Lecture-Discussion,G4,11:00AM - 11:50AM,MTWR,ARR English Building,"Maggid Alon, L"
3,HEBR404,Intermediate Modern Hebrew II,40053,Lecture-Discussion,U5,11:00AM - 11:50AM,MTWR,ARR English Building,"Maggid Alon, L"
