,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,CHP199,Special Topics,65555,Discussion/ Recitation,1,12:00PM - 12:50PM,R,94AB Illinois Street Residence Lng,"Fitzjarrald, A"
1,CHP199,Special Topics,65556,Discussion/ Recitation,2,05:00PM - 05:50PM,W,94AB Illinois Street Residence Lng,"Fitzjarrald, A"
2,CHP199,Special Topics,73331,Online Discussion,4,10:00AM - 10:50AM,F,n.a.,"Jackson, L"
3,CHP199,Special Topics,67744,Discussion/ Recitation,ON,12:30PM - 01:50PM,MW,103 Bevier Hall,"Guerra Perez, G"
4,CHP395,Interdisciplinary Seminar,31307,Lecture,A,11:00AM - 12:20PM,TR,1024 Lincoln Hall,"Lavey, W"
5,CHP395,Interdisciplinary Seminar,31308,Lecture,C,01:00PM - 02:20PM,TR,Location Pending,"Micale, M"
