,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,NS100,Leadership Laboratory,34520,Laboratory,A,06:00AM - 08:50AM,W,101 Armory,"Salas, F"
1,NS102,Sea Power and Maritime Affairs,34584,Lecture-Discussion,B,09:00AM - 09:50AM,TR,429 Armory,"Moore, L"
2,NS204,Navigation/Naval Operations I,57991,Lecture,MS,09:00AM - 09:50AM,MWF,429 Armory,"Stannard, M"
3,NS306,Naval Weapons Systems,46710,Lecture-Discussion,A,11:00AM - 12:20PM,TR,ARR Armory,"Hartman, A"
4,NS308,Leadership and Ethics,43950,Lecture-Discussion,A,08:00AM - 09:50AM,M,430 Armory,"Casteel, D"
5,NS321,Evolution of Warfare,59410,Lecture-Discussion,FLS,08:30AM - 09:50AM,MF,241 Armory,"Salas, F"
