,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,GRKM202,Elementary Modern Greek II,52722,Lecture-Discussion,AE1,01:00PM - 01:50PM,MW,1038 Campus Instructional Facility,"Hadjipolycarpou, M"
1,GRKM404,Intermediate Modern Greek II,54934,Lecture-Discussion,A,03:00PM - 03:50PM,MW,2036 Campus Instructional Facility,"Hadjipolycarpou, M"
