,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,SWAH202,Elementary Swahili II,63320,Laboratory,A,10:00AM - 10:50AM,R,G8A Foreign Languages Building,"Gathogo, M"
1,SWAH202,Elementary Swahili II,63322,Laboratory,B,01:00PM - 01:50PM,R,G8A Foreign Languages Building,"Gathogo, M"
2,SWAH404,Intermediate Swahili II,30970,Laboratory,CI,02:00PM - 02:50PM,W,G13 Foreign Languages Building,"Gathogo, M & Wawire, G"
3,SWAH406,Advanced Swahili II,38902,Lecture-Discussion,A,11:00AM - 12:20PM,TF,1112 Foreign Languages Building,"Gathogo, M"
4,SWAH408,Topics Swahili Lang & Lit II,45637,Lecture-Discussion,A1,ARRANGED,n.a.,Location Pending,"Gathogo, M"
5,SWAH410,Adv Topics Swahili Lang&Lit II,55656,Lecture-Discussion,A,ARRANGED,n.a.,Location Pending,"Gathogo, M"
