,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,BCOG200,Introduction to Programming for the Brain and Cognitive Sciences,69412,Laboratory,A,11:00AM - 12:20PM,TR,32 Psychology Building,"Adhimoolam, B"
1,BCOG301,Intelligence and the Brain,69283,Lecture-Discussion,A,09:30AM - 10:50AM,TR,1432 Beckman Institute,"Barbey, A"
