,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
56,FSHN471,Food & Industrial Microbiology,33039,Lecture,L,09:30AM - 10:50AM,TR,100 Gregory Hall,"Miller, M"
57,FSHN472,Applied Food Microbiology,70272,Laboratory,A,09:00AM - 10:50AM,WF,17 Agricultural Bioprocess Lab,"Stasiewicz, M"
58,FSHN481,Food Processing Unit Operations I,72749,Lecture,A,02:00PM - 03:50PM,MF,272 Agricultural Engr Sciences Bld,"Feng, H"
59,FSHN482,Food Processing Unit Operations I Lab,72750,Laboratory,A,02:00PM - 04:50PM,M,272 Agricultural Engr Sciences Bld,"Lee, Y"
60,FSHN482,Food Processing Unit Operations I Lab,73024,Laboratory,B,02:00PM - 04:50PM,W,272 Agricultural Engr Sciences Bld,"Lee, Y"
61,FSHN499,Cur Topics in FS & Human Nutr,10184,Independent Study,,ARRANGED,n.a.,n.a.,
62,FSHN499,Cur Topics in FS & Human Nutr,53722,Laboratory,A,09:00AM - 11:30AM,M,185 Agricultural Engr Sciences Bld,"Ma, S"
63,FSHN502,Advanced Sensory Science,68602,Lecture,A,11:00AM - 12:15PM,TR,372 Bevier Hall,"Lee, S"
64,FSHN510,Topics in Nutrition Research,46806,Online,B,03:00PM - 04:20PM,TR,n.a.,"Hartke, J"
65,FSHN511,Regulation of Metabolism,35395,Discussion/ Recitation,AD1,02:00PM - 02:50PM,F,W203 Turner Hall,"Dilger, R & Loor, J & Nakamura, M"
66,FSHN511,Regulation of Metabolism,35398,Lecture,AL1,02:00PM - 02:50PM,MTWR,W203 Turner Hall,"Dilger, R & Loor, J & Nakamura, M"
67,FSHN520,Advanced Clinical Nutrition,59849,Lecture,A,11:00AM - 12:20PM,TR,313 Mumford Hall,"Holscher, H"
68,FSHN522,Function and Metabolism of Essential Fatty Acids and Cholesterol,70752,Lecture,A,09:00AM - 09:50AM,MW,242 Bevier Hall,"Nakamura, M"
69,FSHN552,Advanced Diabetes Management,73679,Online,A,09:00AM - 10:20AM,TR,n.a.,"Chapman-Novakofski, K & Karduck, J"
70,FSHN573,Advanced Food Microbiology,50425,Lecture,A,09:00AM - 10:40AM,F,272 Agricultural Engr Sciences Bld,"Banerjee, P & Jin, Y"
71,FSHN591,Dietetic Internship II,46848,Internship,A,ARRANGED,n.a.,Location Pending,"Madson, J"
72,FSHN592,Graduate Internship Experience,58267,Internship,,ARRANGED,n.a.,Location Pending,
73,FSHN595,Advanced Topics in Food Science and Human Nutrition,65502,Online,AFP,07:30PM - 09:30PM,W,n.a.,"Feng, H"
74,FSHN595,Advanced Topics in Food Science and Human Nutrition,44265,Online,FPP,05:00PM - 06:00PM,T,n.a.,"Bohn, D"
75,FSHN595,Advanced Topics in Food Science and Human Nutrition,33049,Laboratory,NP2,10:30AM - 11:20AM,F,328 Bevier Hall,"Amengual Terrasa, J"
76,FSHN597,Graduate Seminar,33051,Lecture,U,11:00AM - 11:50AM,F,180 Bevier Hall,"Wang, Y"
77,FSHN598,Advanced Special Problems,10188,Independent Study,,ARRANGED,n.a.,n.a.,
78,FSHN598,Advanced Special Problems,41723,Discussion/ Recitation,BC,01:00PM - 01:50PM,F,272 Agricultural Engr Sciences Bld,"Banerjee, P"
79,FSHN598,Advanced Special Problems,49803,Online,IFE,01:00PM - 02:30PM,F,n.a.,"Lee, Y"
80,FSHN599,Thesis Research,10193,Independent Study,,ARRANGED,n.a.,n.a.,
