,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
0,GC295,URAP Research Apprenticeship,66393,Lecture-Discussion,A,03:00PM - 03:50PM,W,106 David Kinley Hall,"McGowan, A & Rodriguez'G, K"
1,GC295,URAP Research Apprenticeship,67652,Lecture-Discussion,B,02:00PM - 02:50PM,W,106 David Kinley Hall,"McGowan, A & Rodriguez'G, K"
2,GC295,URAP Research Apprenticeship,70818,Lecture-Discussion,C,01:00PM - 01:50PM,W,106 David Kinley Hall,"McGowan, A & Rodriguez'G, K"
3,GC498,Graduate Domestic Study Away,58777,Conference,A,ARRANGED,n.a.,Location Pending,"Hart, J"
4,GC500,URAP Graduate Mentor Practicum,66394,Independent Study,A,ARRANGED,n.a.,n.a.,"Attig, D"
5,GC599,Thesis Research,33056,Conference,A,ARRANGED,n.a.,Location Pending,"Hart, J"
